1228219;1228222;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228219;1228224;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228219;1228226;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228227;{'month': 11, 'delta': {'4': 0, '2': 0}}
